,Unnamed: 0.1,Unnamed: 0,mz,rt,rt1,rt2,intensity,pic_label,score_inf,snr_inf,snr_mock,score_mock
2387,2387,2387,493.2119512867815,3667.433468563349,3656.39689961814,3683.3087661638106,2535067.2734375,3667.433468563349_493.2119512867815_2535067.2734375,0.0,7.540211823995401,0.0,
2389,2389,2389,418.55420380418775,3675.913125432176,3669.1019746437,3689.2647810354,1666698.71484375,3675.913125432176_418.55420380418775_1666698.71484375,0.0,6.960469600103909,0.0,
2392,2392,2392,512.2524751849114,3684.627969363296,3673.30331114673,3701.31529859448,2540512.6767578125,3684.627969363296_512.2524751849114_2540512.6767578125,1.2033266364854036,7.735209048136608,0.0,0.0
2399,2399,2399,501.822975370888,3691.6112562944754,3663.8017456903503,3707.3305001630697,2534218.5029296875,3691.6112562944754_501.822975370888_2534218.5029296875,0.0,7.287858760088223,0.0,
2402,2402,2402,390.5274058808072,3697.9257417799295,3671.10054866217,3730.6372641696894,5032560.5390625,3697.9257417799295_390.5274058808072_5032560.5390625,0.0,12.575367825675045,0.0,
2410,2410,2410,596.2441303398869,3695.846965715392,3678.01113168147,3710.30139712239,1148764.80078125,3695.846965715392_596.2441303398869_1148764.80078125,0.0,7.181322463251721,0.0,
2411,2411,2411,759.8294909857863,3693.107383043922,3675.55539266016,3713.3233976736,8741868.259765625,3693.107383043922_759.8294909857863_8741868.259765625,0.0,15.119770450122608,0.0,
2414,2414,2414,453.2963474772597,3690.622499562516,3656.39689961814,3721.67910365007,1036763.8447265624,3690.622499562516_453.2963474772597_1036763.8447265624,0.0,6.416453140275049,0.0,0.0
2417,2417,2417,632.314688168518,3694.666064379799,3675.55539266016,3721.67910365007,1411678.35546875,3694.666064379799_632.314688168518_1411678.35546875,0.0,4.855575314468505,0.0,0.0
2420,2420,2420,621.967227922289,3700.837581754796,3689.2647810354,3713.3233976736,1380660.5859375,3700.837581754796_621.967227922289_1380660.5859375,0.0,4.572423112440542,0.0,
2421,2421,2421,499.80608260032295,3690.994435773531,3667.30584267522,3719.01230362797,1714343.1328125,3690.994435773531_499.80608260032295_1714343.1328125,0.2807435725716939,8.251295663417977,0.0,0.0
2430,2430,2430,404.76980272148415,3708.315383843418,3678.01113168147,3721.67910365007,706188.6208496094,3708.315383843418_404.76980272148415_706188.6208496094,0.0763151200686628,7.86106130450993,0.0,0.0
2436,2436,2436,447.9206323496528,3702.88727519577,3689.2647810354,3721.67910365007,683374.8603515625,3702.88727519577_447.9206323496528_683374.8603515625,0.9689495090717994,4.37638149042326,0.0,
2437,2437,2437,524.2192988486319,3714.5054938930753,3701.31529859448,3727.6186106577,979561.9921875,3714.5054938930753_524.2192988486319_979561.9921875,0.4103126757702933,8.28924480737272,0.0,0.0
2438,2438,2438,553.8138366498279,3711.874241823724,3698.26583866026,3730.6372641696894,2080943.046875,3711.874241823724_553.8138366498279_2080943.046875,1.9273522987643124,5.299316910660394,0.0,0.0
2439,2439,2439,617.2734788653341,3711.821492165468,3698.26583866026,3727.6186106577,5630808.1083984375,3711.821492165468_617.2734788653341_5630808.1083984375,1.6444003715869384,11.344568986912446,0.0,0.0
2443,2443,2443,674.3113654018587,3713.825089673295,3710.30139712239,3724.59985963248,519055.2412109375,3713.825089673295_674.3113654018587_519055.2412109375,0.0,5.621750763521088,0.0,
2444,2444,2444,695.8082254194244,3719.014432919172,3707.3305001630697,3727.6186106577,610869.47265625,3719.014432919172_695.8082254194244_610869.47265625,0.0,11.813400297929745,0.0,
2445,2445,2445,383.5178611123271,3718.88085564514,3701.31529859448,3751.87592367078,2226123.0810546875,3718.88085564514_383.5178611123271_2226123.0810546875,0.0,10.482338924402386,0.0,
2446,2446,2446,467.9086211745005,3717.413790131678,3707.3305001630697,3733.69921461486,1883705.7109375,3717.413790131678_467.9086211745005_1883705.7109375,0.0,7.561496346759215,0.0,
2448,2448,2448,510.8083760802344,3716.2814613254254,3701.31529859448,3736.76002613448,1447900.3994140625,3716.2814613254254_510.8083760802344_1447900.3994140625,0.0,8.98918416794572,0.0,0.0
2451,2451,2451,574.7733415484635,3718.23532842531,3701.31529859448,3730.6372641696894,1509722.302734375,3718.23532842531_574.7733415484635_1509722.302734375,0.0,9.538135049471114,0.0,0.0
2452,2452,2452,586.7737407525274,3728.4060668126463,3713.3233976736,3745.84691707038,4262105.8828125,3728.4060668126463_586.7737407525274_4262105.8828125,0.0,9.406203974447129,0.0,
2453,2453,2453,706.3220655439889,3718.0853896785607,3707.3305001630697,3730.6372641696894,766751.7709960938,3718.0853896785607_706.3220655439889_766751.7709960938,0.4472025667998223,8.415855357816616,0.0,
2457,2457,2457,554.2591375192479,3735.8183334047503,3692.25820711992,3739.77481464288,1372980.5400390625,3735.8183334047503_554.2591375192479_1372980.5400390625,0.0,6.364523701253984,0.0,0.0
2463,2463,2463,599.284706979318,3727.6063036860896,3716.29492763424,3733.69921461486,853475.259765625,3727.6063036860896_599.284706979318_853475.259765625,0.0,7.356005666139834,0.0,0.0
2464,2464,2464,715.2966871658431,3728.8002975155337,3719.01230362797,3736.76002613448,873621.0510253906,3728.8002975155337_715.2966871658431_873621.0510253906,0.861762754222485,8.801135891795846,0.0,
2466,2466,2466,589.8068284768957,3730.7005284878815,3719.01230362797,3736.76002613448,903247.5493164062,3730.7005284878815_589.8068284768957_903247.5493164062,0.0,6.574046880548686,0.0,0.0
2467,2467,2467,623.7430950296005,3734.05428125856,3719.01230362797,3742.81087509534,1144197.6806640625,3734.05428125856_623.7430950296005_1144197.6806640625,0.0,4.966903022352689,0.0,
2468,2468,2468,807.8545782474529,3732.283022615852,3719.01230362797,3745.84691707038,775404.5048828125,3732.283022615852_807.8545782474529_775404.5048828125,0.9548833829034524,8.554504497810454,0.0,
2470,2470,2470,511.21508398923487,3736.76437975858,3692.25820711992,3742.81087509534,4615501.6953125,3736.76437975858_511.21508398923487_4615501.6953125,0.0,8.79742914238596,0.0,0.0
2474,2474,2474,420.57539994661886,3738.381624590803,3727.6186106577,3748.8613450899297,1050090.998046875,3738.381624590803_420.57539994661886_1050090.998046875,1.291308255688459,9.810337784202838,0.0,
2479,2479,2479,671.8049198141797,3730.3253160032655,3710.30139712239,3760.1746281757496,3221074.0571289062,3730.3253160032655_671.8049198141797_3221074.0571289062,0.0,15.266083710738933,0.0,
2480,2480,2480,469.2620447791322,3741.0387466848456,3724.59985963248,3754.84532169246,2713277.7578125,3741.0387466848456_469.2620447791322_2713277.7578125,0.5500679094578041,9.848089796680211,0.0,0.0
2483,2483,2483,623.9748160039453,3742.319218203741,3733.69921461486,3754.84532169246,1501628.642578125,3742.319218203741_623.9748160039453_1501628.642578125,0.0,7.7645993346810736,0.0,
2484,2484,2484,663.8092945006784,3739.934531799517,3724.59985963248,3751.87592367078,2721156.638671875,3739.934531799517_663.8092945006784_2721156.638671875,0.0,7.301523724443446,0.0,
2485,2485,2485,687.8031808080128,3753.018448775395,3739.77481464288,3762.9619397297097,2054319.126953125,3753.018448775395_687.8031808080128_2054319.126953125,1.6675588657618952,11.352660997857685,0.0,
2488,2488,2488,570.7639324777895,3745.267209315829,3721.67910365007,3765.90036813165,4113296.16796875,3745.267209315829_570.7639324777895_4113296.16796875,0.0,11.49596675465039,0.0,0.0
2490,2490,2490,572.2877047842351,3753.4835686242736,3721.67910365007,3768.91609505559,2191391.216796875,3753.4835686242736_572.2877047842351_2191391.216796875,1.089492783942602,13.23842078334604,0.0,0.0
2493,2493,2493,631.2306180305383,3753.615426392199,3739.77481464288,3768.91609505559,1588824.6123046875,3753.615426392199_631.2306180305383_1588824.6123046875,0.0,4.030030736760684,0.0,0.0
2495,2495,2495,451.8637677608245,3758.875656276015,3724.59985963248,3781.00030211355,1969724.32421875,3758.875656276015_451.8637677608245_1969724.32421875,0.2216876740833835,4.195357823497278,0.0,0.0
2496,2496,2496,467.54416113420615,3754.808182941099,3745.84691707038,3768.91609505559,1514541.19921875,3754.808182941099_467.54416113420615_1514541.19921875,0.0,4.259707774058881,0.0,0.0
2499,2499,2499,668.3183348100283,3764.0015512087766,3748.8613450899297,3774.95270911599,1257607.974609375,3764.0015512087766_668.3183348100283_1257607.974609375,0.7277514604438037,5.000389652496802,0.0,
2508,2508,2508,709.8417184811838,3765.261265078371,3751.87592367078,3790.16025868797,2791640.0590820312,3765.261265078371_709.8417184811838_2791640.0590820312,0.0,8.543531691761519,0.0,
2510,2510,2510,574.7711966883171,3768.887149803176,3760.1746281757496,3793.182947196,1249794.609375,3768.887149803176_574.7711966883171_1249794.609375,0.0,13.09206198217451,0.0,
2511,2511,2511,594.8221262951998,3778.580448276213,3768.91609505559,3793.182947196,900290.0112304688,3778.580448276213_594.8221262951998_900290.0112304688,0.0,8.00591290155115,0.0,0.0
2512,2512,2512,612.3023749601007,3771.852755465881,3762.9619397297097,3801.83430603885,3853289.025390625,3771.852755465881_612.3023749601007_3853289.025390625,0.0,5.470100480203612,0.0,0.0
2514,2514,2514,464.56240443900384,3781.758111981256,3757.5627651586506,3840.2719426527,11057260.376953123,3781.758111981256_464.56240443900384_11057260.376953123,0.0,4.107330573049025,0.0,
2515,2515,2515,513.5732622211946,3782.240914727821,3765.90036813165,3807.41201917077,5232714.69140625,3782.240914727821_513.5732622211946_5232714.69140625,1.4452411002164025,7.471721528392109,0.0,
2517,2517,2517,551.7550510493338,3795.347605859859,3784.01924470806,3804.44314364337,1484191.248046875,3795.347605859859_551.7550510493338_1484191.248046875,0.0,6.688703372108984,0.0,0.0
2518,2518,2518,769.8552214368248,3787.1857503108185,3768.91609505559,3793.182947196,870507.236328125,3787.1857503108185_769.8552214368248_870507.236328125,0.0,5.682785006134326,0.0,
2522,2522,2522,582.8162623742865,3782.143788293598,3765.90036813165,3807.41201917077,4772192.92578125,3782.143788293598_582.8162623742865_4772192.92578125,0.052327515731618,5.742642773316062,0.0,
2525,2525,2525,476.28684966853945,3789.304463096377,3765.90036813165,3810.28122857952,975345.10546875,3789.304463096377_476.28684966853945_975345.10546875,0.0,5.486272839984888,0.0,0.0
2526,2526,2526,488.70650359744167,3790.777377248067,3774.95270911599,3801.83430603885,1610389.09375,3790.777377248067_488.70650359744167_1610389.09375,0.0,9.605395623680767,0.0,
2534,2534,2534,353.8937011977093,3786.0608144875673,3762.9619397297097,3810.28122857952,2314375.4653320312,3786.0608144875673_353.8937011977093_2314375.4653320312,0.0,7.229705101514038,0.0,0.0
2538,2538,2538,594.7646699050279,3804.511313038566,3793.182947196,3819.11643020058,757267.01953125,3804.511313038566_594.7646699050279_757267.01953125,0.0,7.354198765009241,0.0,0.0
2539,2539,2539,358.8727305867428,3803.159328008114,3777.97843257333,3825.14707318686,1357439.0952148438,3803.159328008114_358.8727305867428_1357439.0952148438,0.0,6.259563683648813,0.0,
2540,2540,2540,520.729177234046,3802.315804311389,3787.08788768196,3813.09557155512,1196930.9516601562,3802.315804311389_520.729177234046_1196930.9516601562,0.0,9.964042665376422,0.0,0.0
2542,2542,2542,534.721214869992,3798.9201671950896,3781.00030211355,3822.13165120029,3637886.900390625,3798.9201671950896_534.721214869992_3637886.900390625,0.0,13.21344505522158,0.0,
2544,2544,2544,661.7633757401256,3810.013727434673,3796.23067215825,3822.13165120029,2691143.518798828,3810.013727434673_661.7633757401256_2691143.518798828,0.0,8.731207397075663,0.0,
2546,2546,2546,380.8725686164607,3803.6225037342415,3790.16025868797,3819.11643020058,1752320.662109375,3803.6225037342415_380.8725686164607_1752320.662109375,0.0,10.308609372237164,0.0,0.0
2548,2548,2548,443.5359161036386,3813.078943983476,3799.22573510553,3834.2050052061295,1777207.302734375,3813.078943983476_443.5359161036386_1777207.302734375,0.0,6.254363201724044,0.0,
2551,2551,2551,523.7297813279497,3799.329728167899,3774.95270911599,3837.22188011553,9988776.1953125,3799.329728167899_523.7297813279497_9988776.1953125,0.0,7.553124016854966,0.0,
2554,2554,2554,653.8124122186855,3809.166247876855,3796.23067215825,3819.11643020058,1395215.26171875,3809.166247876855_653.8124122186855_1395215.26171875,1.9010734773954725,8.393931216297887,0.0,
2559,2559,2559,540.2531372689277,3813.497843489109,3799.22573510553,3825.14707318686,1557302.5751953125,3813.497843489109_540.2531372689277_1557302.5751953125,0.0,6.058738390241741,0.0,0.0
2561,2561,2561,671.804369922348,3819.596820566566,3796.23067215825,3837.22188011553,4868067.982421875,3819.596820566566_671.804369922348_4868067.982421875,0.0,6.8177199571320815,0.0,
2564,2564,2564,602.2610573002312,3820.6695881024,3804.44314364337,3840.2719426527,1179098.4326171875,3820.6695881024_602.2610573002312_1179098.4326171875,0.6191776506970605,6.087309094619478,0.0,0.0
2574,2574,2574,453.296622645167,3804.1361847751614,3793.182947196,3848.29115322969,1064769.373046875,3804.1361847751614_453.296622645167_1064769.373046875,0.0,7.981536805642572,1.8660506669983272,0.0
2575,2575,2575,477.7482096471657,3827.956914084308,3807.41201917077,3845.7779766693,3855360.494140625,3827.956914084308_477.7482096471657_3855360.494140625,0.0,8.547921342674458,0.0,
2576,2576,2576,723.3283794428495,3832.3294996706495,3801.83430603885,3845.7779766693,2568173.869140625,3832.3294996706495_723.3283794428495_2568173.869140625,0.0993046106146322,5.204850321863884,0.0,
2578,2578,2578,411.5280413096855,3837.920619404949,3828.16661611938,3845.7779766693,899146.2231445312,3837.920619404949_411.5280413096855_899146.2231445312,0.0,9.793477933039055,0.0,
2588,2588,2588,471.5599592698576,3839.957917301672,3822.13165120029,3856.98838559532,2138097.7495117188,3839.957917301672_471.5599592698576_2138097.7495117188,0.0,7.381125919590106,0.0,0.0
2589,2589,2589,482.8160506747423,3812.728815009321,3801.83430603885,3865.6818071975695,1423352.31640625,3812.728815009321_482.8160506747423_1423352.31640625,0.0,12.044182266193465,1.8228837969402425,0.0
2599,2599,2599,513.720939506698,3851.081489992076,3828.16661611938,3868.1141832246894,14657379.805664062,3851.081489992076_513.720939506698_14657379.805664062,0.0,7.947517650363688,0.0,
2601,2601,2601,671.804465908696,3852.1368726681753,3834.2050052061295,3868.1141832246894,4897997.39453125,3852.1368726681753_671.804465908696_4897997.39453125,1.0751585956760126,11.843402455391372,0.0,
2606,2606,2606,493.2691538605338,3853.1436667322623,3843.2193931713,3863.02405766391,1443878.8701171875,3853.1436667322623_493.2691538605338_1443878.8701171875,0.0,5.066253441714233,0.0,
2607,2607,2607,506.7929113471541,3854.651948360536,3822.13165120029,3865.6818071975695,2347011.07421875,3854.651948360536_506.7929113471541_2347011.07421875,0.0,4.92388109083269,0.0,0.0
2615,2615,2615,382.4966982880177,3867.932910628668,3831.18781665708,3876.64322511102,10174098.75,3867.932910628668_382.4966982880177_10174098.75,0.0,8.734473725271336,0.0,0.0
2622,2622,2622,751.9257994409346,3893.9389894381934,3893.5086651220495,3902.47626963996,37236524.03125,3893.9389894381934_751.9257994409346_37236524.03125,0.1786110205266133,4.275436473832242,0.0,
2627,2627,2627,573.22146757935,3912.368498736671,3893.5086651220495,3949.82229463005,117637085.9375,3912.368498736671_573.22146757935_117637085.9375,0.0,6.301738997904923,0.0,0.0
2638,2638,2638,391.82596069720745,3935.842154160605,3924.2117981090696,3967.79663220789,5424879.3251953125,3935.842154160605_391.82596069720745_5424879.3251953125,0.0,5.864377538800436,1.087578020002829,
2641,2641,2641,436.5042487822095,3933.4420915691458,3922.4631245508303,3958.87293008709,4549079.056640625,3933.4420915691458_436.5042487822095_4549079.056640625,0.0,6.159276550777405,0.0,
2644,2644,2644,543.7328483477285,3932.466983571207,3919.0018235817,3952.83682171251,3474777.17578125,3932.466983571207_543.7328483477285_3474777.17578125,0.0,9.101380469541374,0.0,
2646,2646,2646,410.48075310303045,3932.070203687472,3922.4631245508303,3967.79663220789,4573061.546875,3932.070203687472_410.48075310303045_4573061.546875,0.0,5.729226230964284,1.6993137623492465,
2647,2647,2647,411.8143285549461,3936.4385519151433,3922.4631245508303,3958.87293008709,3625581.2880859375,3936.4385519151433_411.8143285549461_3625581.2880859375,0.3873335388939321,9.146423767091564,0.0,0.0
2660,2660,2660,577.8188088607199,3946.773100955496,3930.066843070049,3967.79663220789,2777368.990234375,3946.773100955496_577.8188088607199_2777368.990234375,0.0,6.181208785265378,0.0,
2661,2661,2661,580.8196152454674,3945.512363974844,3932.573468126311,3961.92562357332,3126284.728515625,3945.512363974844_580.8196152454674_3126284.728515625,1.5778848880256977,4.966177110333143,0.0,
2662,2662,2662,600.3356040472833,3949.140687277964,3932.573468126311,3973.46239105608,2779500.30859375,3949.140687277964_600.3356040472833_2779500.30859375,0.0,4.86873966996366,1.882707516530408,0.0
2667,2667,2667,582.7583440513681,3954.353114866095,3932.573468126311,3979.43302670862,6690924.838867188,3954.353114866095_582.7583440513681_6690924.838867188,0.8688319421141649,14.451106462596709,0.0,0.0
